0,6,12,5,1000,0.75,0.6,0.75,0.7809523809523808
0,6,12,5,1000,0.75,0.6,0.75,0.7809523809523808
0,6,12,5,1000,0.75,0.6,0.75,0.7809523809523808
0,6,12,5,1000,0.75,0.6,0.75,0.7809523809523808
0,6,12,5,1000,0.75,0.6,0.75,0.7809523809523808
0,6,12,5,1000,0.75,0.6,0.75,0.7809523809523808
0,6,12,5,1000,0.75,0.6,0.75,0.7809523809523808
0,6,12,5,1000,0.75,0.6,0.75,0.7809523809523808
0,6,12,5,1000,0.75,0.6,0.75,0.7809523809523808
0,6,12,5,1000,0.75,0.6,0.75,0.7809523809523808
0,6,12,5,1000,0.75,0.6,0.75,0.7809523809523808
0,6,12,5,1000,0.75,0.6,0.75,0.7809523809523808
0,6,12,5,1000,0.75,0.6,0.75,0.7809523809523808
0,6,12,5,1000,0.75,0.6,0.75,0.7809523809523808
0,6,12,5,1000,0.75,0.6,0.75,0.7809523809523808
0,6,12,5,1000,0.75,0.6,0.75,0.7809523809523808
0,6,12,5,1000,0.75,0.6,0.75,0.7809523809523808
0,6,12,5,1000,0.75,0.6,0.75,0.7809523809523808
0,6,12,5,1000,0.75,0.6,0.75,0.7809523809523808
0,6,12,5,1000,0.75,0.6,0.75,0.7809523809523808
0,6,12,5,1000,0.75,0.6,0.75,0.7809523809523808
0,6,12,5,1000,0.75,0.6,0.75,0.7809523809523808
0,6,12,5,1000,0.75,0.6,0.75,0.7809523809523808
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6714285714285715
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.5,0.4155844155844156
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.5,0.4155844155844156
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6714285714285715
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6714285714285715
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6714285714285715
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6714285714285715
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6714285714285715
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6714285714285715
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.5,0.4155844155844156
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6714285714285715
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6714285714285715
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.5,0.4155844155844156
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6714285714285715
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6714285714285715
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6714285714285715
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.5,0.4155844155844156
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.5,0.4155844155844156
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6714285714285715
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6714285714285715
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.5,0.4155844155844156
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.5,0.4155844155844156
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6714285714285715
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6714285714285715
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.5,0.4155844155844156
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6714285714285715
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.5,0.4155844155844156
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.5,0.4155844155844156
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6714285714285715
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.5,0.4155844155844156
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6714285714285715
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6714285714285715
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6714285714285715
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.5,0.4155844155844156
0,6,12,7,1000,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6714285714285715
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,12,10,1000,0.75,0.6,0.5,0.45054945054945056
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,12,10,1000,0.75,0.6,0.7,0.696969696969697
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,12,10,1000,0.75,0.6,0.6000000000000001,0.5833333333333333
0,6,20,10,1000,0.6,0.5,0.7,0.6703296703296703
0,6,20,10,1000,0.6,0.5,0.7,0.6703296703296703
0,6,20,10,1000,0.6,0.5,0.7,0.6703296703296703
0,6,20,10,1000,0.6,0.5,0.7,0.6703296703296703
0,6,20,10,1000,0.6,0.5,0.7,0.6703296703296703
0,6,20,10,1000,0.6,0.5,0.7,0.6703296703296703
0,6,20,10,1000,0.6,0.5,0.7,0.6703296703296703
0,6,20,10,1000,0.6,0.5,0.7,0.6703296703296703
0,6,40,10,1000,0.75,0.9,0.7,0.6703296703296703
0,6,40,10,1000,0.75,0.9,0.7,0.6703296703296703
0,6,40,10,1000,0.75,0.9,0.7,0.6703296703296703
0,6,40,10,1000,0.75,0.9,0.7,0.6703296703296703
0,6,40,10,1000,0.75,0.9,0.7,0.6703296703296703
0,6,40,10,1000,0.75,0.9,0.7,0.6703296703296703
0,6,40,10,1000,0.75,0.9,0.7,0.6703296703296703
0,6,40,10,1000,0.8,0.7,0.6,0.5238095238095238
0,6,40,10,1000,0.8,0.7,0.7,0.6703296703296703
0,6,40,10,1000,0.8,0.7,0.7,0.6703296703296703
0,6,12,10,1000,0.75,0.6,0.7,0.696969696969697
0,6,12,10,1000,0.75,0.6,0.7,0.696969696969697
0,6,12,10,1000,0.75,0.6,0.7,0.696969696969697
0,6,12,10,1000,0.75,0.6,0.7,0.696969696969697
0,6,12,10,1000,0.75,0.6,0.6,0.6
0,6,12,10,1000,0.75,0.6,0.6,0.6
0,6,12,10,1000,0.75,0.6,0.7,0.696969696969697
0,6,12,10,1000,0.75,0.6,0.7,0.696969696969697
0,6,12,10,1000,0.75,0.6,0.7,0.696969696969697
