0,4,12,10,1000,0.7,0.7,0.30000000000000004,0.4
0,4,12,10,1000,0.6,0.6,0.5,0.5
0,4,12,10,1000,0.2,0.2,0.5625,0.5
0,4,12,10,1000,0.7,0.7,0.4444444444444444,0.4444444444444444
0,4,12,10,1000,0.6,0.6,0.5,0.5
